Frame,Time,EMG Signal 1,EMG Signal 2,EMG Signal 3,EMG Signal 4,EMG Signal 5,EMG Signal 6
8113,8.113,0.0163,0.001,-0.0086,-0.0098,-0.0036,0.0098
8114,8.114,0.0117,0.0027,-0.0021,0.0024,0.0103,0.0018
8115,8.115,0.0102,0.0032,0.0057,0.021,0.0084,0.039
8116,8.116,0.0064,0.0001,0.0215,0.0037,-0.0002,0.0125
8117,8.117,0.0074,0.0021,-0.0121,0.0015,0.0013,-0.0117
8118,8.118,-0.0064,0.0047,-0.0363,0.0075,0.0053,0.0016
8119,8.119,-0.012,-0.0006,-0.0054,0.0093,-0.0086,-0.0023
8120,8.12,-0.0103,-0.0043,0.0065,0.0009,-0.0142,0.0086
8121,8.121,-0.0058,-0.0008,0.003,-0.0037,-0.0058,0.0118
8122,8.122,-0.0045,-0.005,0.0063,0.0003,0.0018,0.009
8123,8.123,-0.0058,-0.0021,0.0035,0.0014,0.0058,0.0117
8124,8.124,-0.0002,-0.0069,0.0062,-0.0042,0.002,0.0189
8125,8.125,0.0007,-0.0052,0.0135,0.0011,0.003,0.0123
8126,8.126,-0.0039,-0.0047,0.0113,-0.0035,0.004,0.0102
8127,8.127,0.0003,0.001,0.0094,-0.0043,0.0048,0.0084
8128,8.128,-0.0004,0.0017,0.0038,0.0009,0.0005,0.0033
8129,8.129,-0.0053,0.0023,-0.0012,0.0016,-0.0002,0.0018
8130,8.13,-0.0011,0.0028,0.0003,0.0021,0.0019,0.0087
8131,8.131,0.0006,0.0081,0.0017,-0.0008,0.0001,0.0098
8132,8.132,0.0011,0.0045,-0.002,0.0018,-0.0016,0.0066
8133,8.133,0.0008,0.0028,0.0013,-0.0024,-0.0001,0.0055
8134,8.134,0.0046,0.0045,0.0065,-0.0053,0.0042,0.0082
8135,8.135,-0.0001,0.004,0.002,-0.0017,-0.0023,0.0039
8136,8.136,-0.0006,0.0036,-0.0005,0.0034,-0.0031,0.0109
8137,8.137,-0.0001,-0.0028,0.0017,0.0027,0.0021,0.0117
8138,8.138,-0.0078,-0.002,-0.0004,-0.0068,0.0057,0.0142
8139,8.139,-0.011,-0.0012,0.0013,-0.0081,0.004,0.0057
8140,8.14,-0.0182,0.001,-0.0003,-0.0118,0.0045,-0.0046
8141,8.141,-0.0285,0.0004,0.0002,-0.0128,0.003,0.005
8142,8.142,-0.038,-0.0002,0.0014,-0.0117,0.0018,0.0038
8143,8.143,-0.0317,0.0039,0.001,-0.0052,-0.0011,0.0006
8144,8.144,-0.0238,-0.0009,0.0036,-0.001,-0.0061,0.0037
8145,8.145,-0.0143,-0.0003,-0.0009,0.0076,-0.0025,-0.0104
8146,8.146,-0.0004,0.0013,-0.0014,0.0154,-0.0008,-0.0205
8147,8.147,0.0165,-0.0034,-0.0067,0.0017,0.0009,-0.0001
8148,8.148,0.0277,-0.0029,-0.0102,-0.0001,0.0014,0.0026
8149,8.149,0.0297,-0.0023,-0.006,-0.0017,0.0044,0.0002
8150,8.15,0.0391,0.0024,0.0017,0.0029,0.0016,0.0024
8151,8.151,0.0374,0.0019,0.0027,0.0016,-0.001,-0.0037
8152,8.152,0.0328,0.0036,-0,0.0053,0.0008,-0.0019
8153,8.153,0.0315,0.0031,-0.0042,0.0043,-0.0029,-0.0036
8154,8.154,0.0352,0.0028,-0.0005,0.0054,-0.0059,-0.0082
8155,8.155,0.032,0.0024,0.0015,0.0009,-0.0047,-0.0096
8156,8.156,0.0205,0.0028,0.001,-0.005,-0.0056,-0.0008
8157,8.157,0.0067,-0.0024,0.0015,-0.0027,-0.0024,-0.0156
8158,8.158,0.0011,-0.0018,0,0.0022,0.0041,-0.0176
8159,8.159,-0.004,-0.0053,-0.0051,-0.0008,0.0069,-0.0194
8160,8.16,0.0006,-0.0059,-0.0086,0.0033,0.0011,-0.0143
8161,8.161,-0.0063,-0.0076,-0.0103,0.0039,0.0018,-0.0127
8162,8.162,-0.0025,-0.0018,-0.0074,-0.0022,0.0039,-0.0113
8163,8.163,-0.0057,-0.0025,-0.0059,0.0003,-0.003,-0.0024
8164,8.164,-0.0067,-0.0005,0.0002,0.0119,0.0035,0.0079
8165,8.165,-0.0093,-0.0036,0.0027,0.0068,0.001,0.0067
8166,8.166,-0.0135,-0.0031,0.0035,0.0023,-0.0011,-0.002
8167,8.167,-0.0157,-0.0026,0.0015,0.012,0.001,-0.0051
8168,8.168,-0.0107,-0.0057,-0.0016,0.0032,0.0015,-0.0061
8169,8.169,-0.0037,-0.0009,-0.0068,0.0001,0.0057,-0.0052
8170,8.17,-0.0005,0.0014,-0.0028,0.0045,0.0054,0.0053
8171,8.171,0.0004,0.0019,0.0021,0.0075,0.0029,0.0148
8172,8.172,-0.0021,0.0024,0.0116,-0.0009,-0.0001,0.0186
8173,8.173,-0.0058,0.0091,0.0047,-0.0041,-0.0004,0.0131
8174,8.174,-0.0051,0.01,0.0059,-0.0071,-0.0039,0.0058
8175,8.175,-0.0145,0.0074,0.0026,-0.0079,-0.0035,-0.0045
8176,8.176,-0.0131,0.0037,-0.0004,-0.0037,0.0013,0.0052
8177,8.177,-0.0119,-0.0041,0.0042,0,-0.0056,-0.0061
8178,8.178,0.0007,-0.0052,-0.0018,-0.002,-0.0047,-0.0015
8179,8.179,-0.0044,-0.0006,-0.0055,-0.0003,-0.0021,0.0081
8180,8.18,-0.0028,-0.0014,0.0038,-0.0056,-0.0014,0.0118
8181,8.181,-0.0069,-0.0021,0.0074,-0.0049,0.0007,0.004
8182,8.182,-0.0031,0.0014,0.0042,-0.0044,0.0002,0.007
8183,8.183,-0.0041,0.0009,0.0094,-0.0038,-0.0003,-0.0052
8184,8.184,-0.0072,0.0062,-0.0009,0.0029,0.0003,-0.0001
8185,8.185,-0.0045,-0.0016,0.0115,-0.0016,0.0015,0.0014
8186,8.186,-0.0002,-0.0027,0.0031,0.0009,0.0012,-0.0083
8187,8.187,0.0004,0,-0.0076,0.0015,0.0015,0.003
8188,8.188,-0.0102,-0.0008,-0.0007,0.0022,0.0025,0.0136
8189,8.189,-0.0178,-0.0015,-0.002,-0.0021,0.0022,0.0067
8190,8.19,-0.0165,0.0062,0.0012,-0.0109,0.0016,0.0154
8191,8.191,-0.0153,0.001,0.0022,-0.0098,0.0014,0.0076
8192,8.192,-0.0075,-0.0017,-0.0043,0.0005,0.0007,-0.0039
8193,8.193,-0.0045,-0.006,-0.0085,-0.0065,-0.0013,-0.0055
8194,8.194,-0.0037,-0.0023,-0.0093,-0.0053,0.0021,-0.0015
8195,8.195,-0.0011,-0.0116,0.0013,0.0003,0.0017,-0.0027
8196,8.196,0.0011,-0.0053,0.0028,-0.0008,0.0029,-0.0017
8197,8.197,0.0117,-0.0085,-0.0013,0,0.0048,-0.007
8198,8.198,0.0164,-0.0075,-0.0001,-0.0059,0.0064,-0.0043
8199,8.199,0.0178,-0.0048,-0.0058,-0.0023,0.0013,-0.0121
8200,8.2,0.0216,-0.0074,-0.0068,0.0012,-0.0093,-0.009
8201,8.201,0.0248,-0.0067,-0.0023,-0.0019,-0.0109,-0.0064
8202,8.202,0.0218,0.0039,-0.0015,-0.0024,-0.0123,-0.0159
8203,8.203,0.0154,0.0146,-0.0052,-0.002,-0.0111,-0.0097
8204,8.204,0.0076,0.002,0.0012,0.0002,-0.0101,-0.0065
8205,8.205,0.0045,0.0037,-0.0048,-0.0063,-0.0112,-0.0013
8206,8.206,0.0036,0.0052,-0.0042,-0.0018,-0.0121,0.0013
8207,8.207,0.0078,0.0066,-0.0022,-0.0044,-0.013,0.0004
8208,8.208,0.004,0.0128,-0.0006,0.0055,-0.003,0.0119
8209,8.209,-0.0068,0.0096,0.0011,0.004,-0.0017,-0
8210,8.21,-0.0023,0.0127,-0.0005,0.0128,0.0045,0.0014
8211,8.211,-0.0093,0.0099,0.0064,0.0137,0.0077,0.0166
8212,8.212,-0.0057,0.0021,0.0178,0.0042,0.0004,0.0064
8213,8.213,-0.0026,0.0011,-0.0022,-0.0047,-0.0042,-0.0215
8214,8.214,-0.0038,0.002,-0.0159,-0.0038,0.0069,-0.0176
8215,8.215,-0.0103,-0.0023,-0.0087,-0.0008,0.0053,0.0005
8216,8.216,-0.0112,-0.0029,0.0025,0,0.0039,0.0037
8217,8.217,-0.0106,0.002,0.0004,-0.0026,0.0027,0.0125
8218,8.218,-0.0058,-0.0022,0.0097,0.0011,0.0036,0.0044
8219,8.219,-0.0029,-0.0005,0.0013,0.0003,0.0046,0.0068
8220,8.22,-0.0024,0,0.0027,-0.0067,0.0037,0.0046
8221,8.221,0,-0.003,0.0068,-0.004,-0.0042,-0.0096
8222,8.222,0.0012,-0.0033,-0.0045,0.0054,0.001,0.0108
8223,8.223,-0.0036,-0.0023,0.0184,0.0016,0.0001,0.019
8224,8.224,-0.0006,-0.0033,0.002,-0.0062,-0.0042,-0.0182
8225,8.225,0.001,-0.0009,-0.0188,-0.001,0.001,-0.0235
8226,8.226,0.0045,-0.0028,0.0003,0.0074,0.0045,0.0006
8227,8.227,0.0114,-0.0067,0.0027,0.0084,-0.0025,0.0138
8228,8.228,0.0104,-0.0038,0.0092,0.0094,0.0002,0.0099
8229,8.229,0.0077,-0.0013,-0.0009,-0.0047,0.0061,0.0063
8230,8.23,0.0052,-0.0055,0.0009,-0.0027,0.0098,0.0096
8231,8.231,0.0058,-0.0026,0.0026,-0.0045,0.0019,0.0067
8232,8.232,0.0038,-0.0041,0.0041,-0.0029,-0.0011,-0.007
8233,8.233,-0.0004,-0.0019,0.0001,0.0017,0.0053,0.0002
8234,8.234,0.0013,-0.0016,-0.0011,0.0058,0.0027,0.0068
8235,8.235,-0.0022,0.0035,-0.0001,0.0046,0.0005,-0.0034
8236,8.236,0.0047,0.0015,-0.0011,0.0102,0.0025,-0.0053
8237,8.237,-0.0025,0.001,-0.0003,0.005,0.002,-0.0103
8238,8.238,-0.0016,0.0015,-0.0045,0.0096,-0.0009,-0.0088
8239,8.239,-0.0094,-0,-0.0051,0.0104,-0.0045,-0.0047
8240,8.24,-0.0041,-0.0012,0.0042,0.0005,-0.0023,-0.0009
8241,8.241,-0.0033,0.0008,0.0054,-0.0064,-0.0003,-0.0019
8242,8.242,-0.0007,-0.001,0.0022,-0.0027,-0.0038,-0.001
8243,8.243,0,-0.0007,-0.0008,-0.0037,0.0031,-0.0037
8244,8.244,0.0036,-0.0024,-0.0017,0.0016,0.0021,-0.0096
8245,8.245,-0.0046,-0.0031,-0.0059,0.0025,0.0067,-0.0044
8246,8.246,-0.0124,0.0003,0.0011,0.0138,0.0058,0.0006
8247,8.247,-0.0218,0.0025,-0.0034,0.0062,0.0006,-0.0052
8248,8.248,-0.0206,0.0022,-0.0025,0.0022,0.0013,0.0064
8249,8.249,-0.0173,-0.0029,0.0044,-0.009,-0.0004,0.0115
8250,8.25,-0.0078,0.0036,0.0018,-0.0074,0.0061,0.0069
8251,8.251,-0.0015,0.0061,0.001,-0.0033,0.0018,0.0166
8252,8.252,0.0089,0.0039,0.0079,-0.0021,-0.0019,0.0154
8253,8.253,0.0103,0.0019,0.0107,0.0058,0.0059,0.0165
8254,8.254,0.0116,0.0003,0.0116,0.0111,0.0007,0.0155
8255,8.255,0.0106,0.0032,0.0016,0.0048,0.0034,0.0014
8256,8.256,0.0137,-0.0004,0.0003,0.004,-0.0008,-0.0006
8257,8.257,0.0146,-0.0025,-0.0059,-0.0011,-0.0015,0.0013
8258,8.258,0.0172,-0.0005,0.0019,-0.0003,-0.005,0.0065
8259,8.259,0.0195,0.0014,0.0072,0.0014,-0.0033,0.005
8260,8.26,0.0175,0.0017,0.0081,-0.0025,-0.0027,-0.0102
8261,8.261,0.0117,0.0048,0.0004,-0.004,-0.0042,-0
8262,8.262,0.0096,-0.001,0.0057,-0.0017,0.0009,-0.0056
8263,8.263,0.0047,-0.0069,-0.0064,-0.0036,0.0003,-0.0106
8264,8.264,0.0029,-0.0047,-0.0081,-0.001,0.002,-0.0182
8265,8.265,0.0034,-0.0096,-0.0096,-0.0033,-0.0009,-0.0142
8266,8.266,-0.0013,-0.0039,-0.0109,-0.0015,0.0007,-0.013
8267,8.267,0.0003,-0.0032,-0.0097,-0.0007,-0.0005,0.0042
8268,8.268,0.0008,-0.0025,0.0007,0.001,0.006,-0.0031
8269,8.269,0.0023,-0.0056,-0.0089,0.0018,0.0033,-0.0008
8270,8.27,-0.0007,0.0032,-0.0001,0.0051,0.0008,-0.0028
8271,8.271,-0.0066,0.0135,0.0049,-0.0053,0.0003,-0.0079
8272,8.272,-0.0078,0.0098,-0.0029,-0.0083,-0.0034,-0.0023
8273,8.273,-0.0136,0.0088,-0.0038,-0.0054,-0.0055,0.0163
8274,8.274,-0.0058,0.0057,0.0102,-0.0079,-0.006,0.009
8275,8.275,-0.0088,0.003,0.0001,-0.0068,-0.0043,-0.0114
8276,8.276,-0.0152,0.0005,-0.0055,-0.005,0.0035,0.0023
8277,8.277,-0.0127,-0.0047,0.0064,-0.0063,-0.002,0.0095
8278,8.278,-0.0105,-0.0027,0.0019,-0.0029,-0.0031,-0.0016
8279,8.279,-0.014,-0.0043,-0.005,0.0002,-0.0022,-0.0037
8280,8.28,-0.0135,-0.006,-0.0013,-0.0037,-0.0014,0.0018
8281,8.281,-0.0094,-0.0055,-0.0045,-0.0011,-0.0114,0.0034
8282,8.282,-0.0046,-0.0043,0.0028,-0.0014,-0.0017,0.0019
8283,8.283,-0.0004,0.0005,0.002,0.0051,-0.0054,0.0005
8284,8.284,0.0025,0.0048,0.0012,0.0005,-0.0044,0.0017
8285,8.285,0.001,0.0053,-0.0025,0.0047,-0.0014,-0.0155
8286,8.286,0.0013,0.0018,-0.0045,0.001,-0.0023,-0.0227
8287,8.287,0.0016,0.004,-0.0114,0.0088,0.0002,-0.0116
8288,8.288,0.0027,0.002,-0.0087,0.0015,0.0009,-0.0055
8289,8.289,0.0016,0.0055,-0.0061,0.0042,0.0002,0.0075
8290,8.29,0.0067,-0.0014,-0.0008,-0.0017,0.0019,0.016
8291,8.291,0.0073,-0.0004,0.007,-0.001,-0.001,0.0084
8292,8.292,0.0056,0.0005,0.004,-0.0046,-0.0036,0.0097
8293,8.293,0.0039,-0.0004,0.0067,-0.0041,-0.0048,-0.0067
8294,8.294,0.0044,-0.001,0.0008,-0.0024,-0.006,-0.0178
8295,8.295,0.0032,-0.0004,0.0001,-0.0029,-0.0018,-0.0158
8296,8.296,0.007,-0.0034,-0.0019,0.0032,0.0011,-0.0028
8297,8.297,-0.0008,-0.0051,0.0051,-0.0011,0.0036,-0.0011
8298,8.298,0.007,-0.0036,0.0005,0.0011,0.0066,-0.0026
8299,8.299,-0.0025,-0.0066,-0.0037,0.0018,0.0027,0.0014
8300,8.3,-0.0113,-0.0011,0.0033,0.0001,0.0042,0.0077
8301,8.301,-0.0191,-0.0004,0.0041,-0.0017,0.0054,0.0045
8302,8.302,-0.0222,-0.0053,0.005,-0.0052,-0.0002,0.0055
8303,8.303,-0.023,-0.0011,-0.0003,-0.0022,0.0019,0.0063
8304,8.304,-0.0188,-0.0006,0.0061,-0.0034,-0.0001,0.0071
8305,8.305,-0.0103,-0.0021,0.0036,-0.0024,0.0004,-0.0014
8306,8.306,-0.0071,0.0048,-0.0002,0.0015,-0.0002,-0.0004
8307,8.307,0.0001,0.0038,-0.0022,0.0062,0.0013,-0.0015
8308,8.308,0.0086,0.0029,-0.0005,0.002,0.0025,-0.0023
8309,8.309,0.0164,0.002,0.0035,-0.0045,0.0053,0.0036
8310,8.31,0.0194,0.0013,0.002,-0.0002,0.0043,0.0058
8311,8.311,0.0221,0.0007,0.0008,-0.004,0.0026,0.0052
8312,8.312,0.0332,0.0037,0.0011,-0.002,0.0036,0.0021
8313,8.313,0.0316,-0.0027,-0.0015,0.0037,0.0043,0.0016
8314,8.314,0.0275,-0.0002,0.0002,-0.0001,0.0019,0.0041
8315,8.315,0.0161,0.0035,0.0025,-0.0037,0.0029,-0.0029
8316,8.316,0.0115,0.0055,-0.0018,-0.0006,-0.0014,-0.0144
8317,8.317,0.0074,-0.0002,-0.0013,0.001,-0.0056,-0.0098
8318,8.318,-0.0015,0.0005,0.0003,-0.0005,-0.0004,-0.0002
8319,8.319,0.0017,-0.0031,0.0028,0.0064,0.0016,0.0086
8320,8.32,-0.0056,-0.0036,-0.0033,0.0116,0.0021,0.0118
8321,8.321,-0.0065,-0.0041,-0.0008,0.007,-0.0008,0.0276
8322,8.322,-0.0108,-0.0035,0.0107,-0.0008,0.0028,0.021
8323,8.323,-0.0086,-0.0047,-0.0012,0.0023,-0.0003,0.019
8324,8.324,-0.0122,-0.0027,-0.0058,-0.0005,-0.005,0.0097
8325,8.325,-0.0092,-0.0069,-0.0072,0.0038,0.0007,-0.0088
8326,8.326,-0.0087,-0.0041,-0.011,0.006,0.0059,0.0035
8327,8.327,-0.0051,-0.0036,0.0061,0.0066,-0.0018,0.0238
8328,8.328,-0.0121,0.0025,0.0037,-0.0028,0.0034,0.0157
8329,8.329,-0.0194,-0.0087,0.0102,0.0012,-0.0011,0.0034
8330,8.33,-0.0203,-0.0041,0,-0.005,-0.0089,-0.0077
8331,8.331,-0.0125,-0.0028,-0.013,0.0006,-0.0037,-0.0219
8332,8.332,-0.0052,0.0009,-0.0114,0.0079,-0.0028,-0.0238
8333,8.333,0.0051,0.0042,-0.0099,0.0143,0.0014,0.0016
8334,8.334,0.0064,0.0011,0.0109,0.0049,0.0084,-0.0165
8335,8.335,0.0002,0.002,-0.0162,0.0086,0.0057,-0.0395
8336,8.336,0.0012,0.0028,-0.0198,0.0076,-0.0037,0.0056
8337,8.337,0.0023,0.005,0.0165,-0.0081,0.0001,-0.0267
8338,8.338,0.005,0.0057,-0.0173,-0.0015,0.0033,-0.0209
8339,8.339,0.0059,0.0062,-0.0041,-0.0117,-0.0061,-0.005
8340,8.34,0.0066,0.0057,-0.0003,-0.0098,0.0002,-0.0002
8341,8.341,0.0047,0.0093,0.0033,-0.0081,-0.0007,-0.0045
8342,8.342,0.0077,0.0062,0.0001,-0.0066,-0.0059,-0.0005
8343,8.343,0.0073,0.0051,-0.0028,0.0004,-0.0067,0.0031
8344,8.344,0.0005,0.0076,0.0109,0.0066,-0.0059,-0.0001
8345,8.345,-0.0079,0.0037,-0.0015,0.0011,-0.0036,0.0029
8346,8.346,-0.0023,0.0022,0.0007,0,0.0013,0.0002
8347,8.347,-0.0012,0.0026,0.0028,-0.0084,-0.0043,0.0076
8348,8.348,0.0015,0.0055,0.0009,-0.0028,-0.0006,0.0098
8349,8.349,0.0024,0.0045,0.006,-0.0058,0.0059,0.0079
8350,8.35,0.0018,0.0006,0.0045,-0.0012,0.0051,0.0098
8351,8.351,-0.0002,0.0001,0.0032,-0.0055,0.0014,0.0116
8352,8.352,0.0055,-0.0029,0.0094,-0.0061,0.0035,0.0101
8353,8.353,0.0077,-0.0008,0.0062,-0.0041,0.003,0.0171
8354,8.354,0.0013,-0.0033,0.0093,-0.0046,0.0014,0.0033
8355,8.355,-0.0029,-0.0022,0.0008,-0.0051,-0.0064,-0.0023
8356,8.356,-0.0022,-0.0012,-0.0024,-0.0026,0.0085,-0.0107
8357,8.357,-0.0042,-0.0037,0.0048,0.0025,-0.0016,-0.0276
8358,8.358,-0.0025,-0.0026,-0.0036,0.0005,0.004,-0.0121
8359,8.359,-0.003,-0.0036,0.0019,0.01,-0.0044,-0.0182
8360,8.36,0.0017,-0.0066,-0.0054,0.0196,-0.0059,-0.0052
8361,8.361,-0.0013,-0.0019,0.0031,0.0083,0.0011,0.0168
8362,8.362,0.0016,-0.0088,0.018,0.0067,-0.0001,0.0197
8363,8.363,0.0052,-0.006,0.0078,0.0027,0.0031,0.006
8364,8.364,0.0103,-0.0052,-0.0015,0.0038,-0.0021,0.0133
8365,8.365,0.0083,-0.0073,0.0036,0.0006,0.0083,0.0021
8366,8.366,0.0053,-0.0093,0.002,-0.0004,0.0179,0.0001
8367,8.367,0.0012,-0.0076,0.0061,-0.0013,0.0091,0.0057
8368,8.368,-0.0046,0.0012,0.0098,-0.0022,0.0014,0.004
8369,8.369,-0.0068,0.0075,0.002,-0.0015,-0.0059,-0.0006
8370,8.37,-0.0019,0.0065,-0.001,-0.0035,0.0005,-0.0075
8371,8.371,-0.0036,0.0055,-0.0019,-0.0041,0.0014,-0.0037
8372,8.372,-0.0015,0.0111,0.0017,-0.0087,-0.0019,-0.001
8373,8.373,-0.0055,0.0046,0.0008,-0.0046,0.0003,0.0046
8374,8.374,-0.0071,0.0004,-0.0061,-0.0021,-0.0046,0.0016
8375,8.375,-0.0002,0.0011,0.0023,-0.0043,-0.0063,0.0043
8376,8.376,0.0071,0.0018,-0.0009,-0.0015,-0.0034,0.0018
8377,8.377,0.0025,0.0001,-0.0019,-0.0012,-0.0009,0.0011
8378,8.378,0.005,-0.0004,-0.0011,0.002,-0.0021,0.0004
8379,8.379,0.0071,-0.0019,-0.007,-0.0045,-0.0009,0.0034
8380,8.38,0.0107,0.0011,-0.0063,-0.0018,0.0016,0.011
8381,8.381,0.0024,-0,-0.0043,0.0007,-0.0036,0.0057
8382,8.382,-0.0009,0.0018,-0.006,-0,-0.0074,-0.0047
8383,8.383,-0.0104,0.0008,-0.0043,0.0063,-0.0067,-0.0088
8384,8.384,-0.0041,-0.0009,-0.0091,0.0004,-0.0084,-0.0051
8385,8.385,-0.0074,-0.0002,-0.006,0.0025,-0.0137,-0.0154
8386,8.386,-0.0169,-0.0026,-0.0055,-0.0025,-0.0044,-0.0085
8387,8.387,-0.0157,0.0012,-0.0039,0.0057,-0.0056,-0.0072
8388,8.388,-0.0125,-0.0019,-0.0036,0.0001,-0.0024,-0.015
8389,8.389,-0.0095,0.002,-0.0064,-0.001,-0.0055,-0.0077
8390,8.39,-0.0068,-0.0016,-0.0061,-0.002,0.0029,-0.0104
8391,8.391,-0.0009,-0.0027,-0.0113,-0.0012,0.0019,-0.0146
8392,8.392,0.0028,-0.0007,-0.0043,0.0024,0.0029,-0.0031
8393,8.393,0.0021,-0.0004,0.0098,0.0003,0.0001,0.0088
8394,8.394,-0.0074,-0.0028,-0.0044,0.002,0.0009,-0.0111
8395,8.395,-0.0061,-0.0045,-0.0137,-0.001,-0.0028,-0.0084
8396,8.396,-0.0024,-0.0026,-0.0086,-0.0036,0.0036,-0.0059
8397,8.397,-0.0034,-0.002,-0.004,-0.0049,0.0027,-0.0037
8398,8.398,-0.0004,-0.0037,0.003,-0.0038,0.002,0.0024
8399,8.399,0.0042,-0.0061,0.0018,0.0012,-0.0001,0.0079
8400,8.4,0.0067,-0.0051,0.0074,0.0032,0.0068,0.0062
8401,8.401,0.0089,-0.0053,0.0001,0.0036,0.006,0.0016
8402,8.402,0.0096,-0.0024,0.0028,0.0052,-0.0019,0.0113
8403,8.403,0.0191,-0.0075,0.0053,-0.0027,0.0012,0.0175
8404,8.404,0.0177,0.0031,0.0106,-0.006,0.0057,0.0278
8405,8.405,0.0189,-0.0015,0.0112,-0.0008,0.0014,0.0181
8406,8.406,0.0111,0.0054,0.0129,-0.0017,0.0007,0.0217
8407,8.407,0.01,0.0066,0.0111,-0.0026,-0,0.0185
8408,8.408,0.0036,0.0076,0.0116,-0.0033,0.0016,0.0111
8409,8.409,-0.0042,0.0003,0.0046,-0.0027,0.0021,0.0008
8410,8.41,-0.0095,0.0011,-0.0049,0.0042,-0.0004,-0.0006
8411,8.411,-0.0123,0.0002,0.0013,0.0033,-0.0001,0.0005
8412,8.412,-0.008,-0.0005,0.0045,0.0041,-0.0005,0.0015
8413,8.413,-0.0118,-0.0011,0.0075,0.0003,-0.0002,-0.0037
8414,8.414,-0.0025,0.0005,0.0048,-0.0005,0.0001,-0.0011
8415,8.415,-0.0036,0.0034,-0.0012,0.0052,-0.0029,-0.014
8416,8.416,0.0019,0.0049,-0.0019,0.0045,0.0028,-0.0158
8417,8.417,-0.0011,0.0061,-0.0026,0.0009,0.0053,-0.0108
8418,8.418,-0.0003,0.0041,-0.0044,-0.0022,0.0031,-0.0124
8419,8.419,-0.0045,0.0059,-0.0039,-0.0018,0.0011,-0.0111
8420,8.42,-0.0023,0.0042,0.0018,-0.0053,0.0015,-0.0148
8421,8.421,-0.0059,0.0059,0.0039,-0.0032,0.002,-0.0093
8422,8.422,0.0036,0.0017,0.0046,-0.0029,0.0015,-0.0146
8423,8.423,0.0023,0.0012,-0.0024,-0.0039,0.0012,-0.0061
8424,8.424,0.006,-0.0005,-0.0016,-0.0043,-0.0009,0.0064
8425,8.425,0.007,0.003,0.0009,-0.004,0.0001,0.0148
8426,8.426,0.0101,0.0008,0.0015,-0.0038,-0.0009,0.0163
8427,8.427,0.0037,0.0005,0.0022,-0.0045,0.0008,0.0037
8428,8.428,0.0046,0.0008,-0.0037,-0.0008,-0.0018,0.0053
8429,8.429,0.0024,0.0018,-0.0044,0.0007,0.0028,0.0129
8430,8.43,0.006,0.0001,-0.0037,0.0077,-0.0041,0.0032
8431,8.431,0.0003,-0.0041,-0.0021,0.0046,0.0005,-0.0132
8432,8.432,0.0056,0.0001,-0.0085,0.011,-0.0004,-0.0154
8433,8.433,0.0062,0.0006,-0.0094,0.0119,-0.0056,-0.0175
8434,8.434,0.008,-0.0019,-0.0132,0.0067,-0.0036,-0.0157
8435,8.435,0.0027,-0.0016,-0.0125,0.0031,-0.0005,-0.0107
8436,8.436,0.0021,-0.0012,-0.0056,0.0014,0.0035,-0.0092
8437,8.437,-0.0022,0.0006,-0.0084,0.0079,0.002,-0.0052
8438,8.438,0.0019,-0.0046,-0.0075,0.0037,0.0017,-0.004
8439,8.439,-0.0058,-0.0053,-0.0038,0.0074,-0.0047,-0.0008
8440,8.44,-0.0048,-0.0033,-0.0018,-0.0032,0.0018,0.0087
8441,8.441,-0.0037,-0.0049,0.0024,-0.0017,0.0026,0.005
8442,8.442,-0.0045,-0.0044,-0.0028,0.0024,0.0049,-0.0076
8443,8.443,-0.0087,-0.0009,-0.0035,0.0013,0.0014,-0.0059
8444,8.444,-0.0093,-0.0039,-0.0052,-0.0043,0.0019,-0.0043
8445,8.445,-0.0142,-0.0036,-0.0057,0.001,0.0015,0.0109
8446,8.446,-0.0125,-0.001,0.0021,0.0019,0.001,0.017
8447,8.447,-0.0141,0.0007,0.0031,0.0062,0.0041,0.0151
8448,8.448,-0.0063,-0.001,0.0168,0.0132,-0.0023,0.027
8449,8.449,-0.0095,0.0033,0.0187,0.0124,0.0023,0.0131
8450,8.45,-0.0042,0.0038,0.0034,-0.0004,-0.0019,0.0113
8451,8.451,0.0004,0.0021,0.0095,-0.0022,0.0019,0.0096
8452,8.452,0.0013,0.0005,0.0039,-0.0038,-0.0001,0.0112
8453,8.453,0.0066,0.0002,0.009,-0.0022,0.0004,0.0125
8454,8.454,0.0087,0.0022,0.0075,-0.0035,0.0022,0.0063
8455,8.455,0.0105,0.0004,0.0062,-0.0097,-0.0013,0.0031
8456,8.456,0.0122,-0.0013,0.0099,-0.0107,-0.0043,0.0042
8457,8.457,0.017,0.0038,0.0067,-0.0096,-0.0031,-0.0004
8458,8.458,0.014,-0.0011,0.0037,-0.0011,-0.004,-0.0046
8459,8.459,0.0076,-0.0006,0.0045,-0,-0.0001,-0.0068
8460,8.46,0.0033,-0.0023,0.0037,-0.0031,-0.0026,-0.0061
8461,8.461,-0.0052,0.0003,-0.0033,-0.0003,-0.0004,-0.0092
8462,8.462,-0.0084,0.0006,0.0013,-0.0011,-0.0024,-0.0016
8463,8.463,-0.0074,-0.0023,0.0021,-0.0004,-0.0005,-0.0047
8464,8.464,-0.0029,-0.0019,-0.0048,0.0017,-0.0057,-0.0055
8465,8.465,-0.0054,-0.0023,-0.004,0.0034,-0.002,-0.0047
8466,8.466,-0.0017,0.0014,0.0002,0.0006,-0.0013,-0.001
